sov_line_id,description,scheduled_value,previous_billed,this_period,total_billed,pct_complete,balance_to_finish,project_id,application_number
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,0,57800,57800,5.5,990300,PRJ-2024-005,3
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,0,30900,30900,5.7,513700,PRJ-2024-005,3
PRJ-2024-005-SOV-12,Insulation,812400,0,39800,39800,4.9,772600,PRJ-2024-005,3
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,235400,114100,349500,37.1,592700,PRJ-2024-005,4
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,116600,60700,177300,36.9,303600,PRJ-2024-005,4
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,268700,137800,406500,29.2,985500,PRJ-2024-005,4
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,269500,130500,400000,28.8,987100,PRJ-2024-005,4
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,256900,148700,405600,29.5,971500,PRJ-2024-005,4
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,172200,102300,274500,29.6,652200,PRJ-2024-005,4
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,332100,147100,479200,28.7,1190200,PRJ-2024-005,4
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,247900,129200,377100,29.9,885300,PRJ-2024-005,4
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,179000,92300,271300,29.3,656200,PRJ-2024-005,4
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,57800,109700,167500,16.0,880600,PRJ-2024-005,4
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,30900,61200,92100,16.9,452500,PRJ-2024-005,4
PRJ-2024-005-SOV-12,Insulation,812400,39800,91500,131300,16.2,681100,PRJ-2024-005,4
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,349500,77400,426900,45.3,515300,PRJ-2024-005,5
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,177300,37300,214600,44.6,266300,PRJ-2024-005,5
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,406500,77000,483500,34.7,908500,PRJ-2024-005,5
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,400000,83900,483900,34.9,903200,PRJ-2024-005,5
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,405600,72000,477600,34.7,899500,PRJ-2024-005,5
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,274500,46900,321400,34.7,605300,PRJ-2024-005,5
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,479200,98900,578100,34.6,1091300,PRJ-2024-005,5
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,377100,63900,441000,34.9,821400,PRJ-2024-005,5
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,271300,51400,322700,34.8,604800,PRJ-2024-005,5
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,167500,67300,234800,22.4,813300,PRJ-2024-005,5
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,92100,28500,120600,22.1,424000,PRJ-2024-005,5
PRJ-2024-005-SOV-12,Insulation,812400,131300,50800,182100,22.4,630300,PRJ-2024-005,5
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,0,22600,22600,6.5,324500,PRJ-2024-005,5
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,0,25300,25300,6.7,352200,PRJ-2024-005,5
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,0,10500,10500,6.8,144500,PRJ-2024-005,5
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,426900,61400,488300,51.8,453900,PRJ-2024-005,6
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,214600,31300,245900,51.1,235000,PRJ-2024-005,6
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,483500,73200,556700,40.0,835300,PRJ-2024-005,6
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,483900,61600,545500,39.3,841600,PRJ-2024-005,6
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,477600,62300,539900,39.2,837200,PRJ-2024-005,6
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,321400,46400,367800,39.7,558900,PRJ-2024-005,6
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,578100,77100,655200,39.2,1014200,PRJ-2024-005,6
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,441000,62900,503900,39.9,758500,PRJ-2024-005,6
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,322700,44500,367200,39.6,560300,PRJ-2024-005,6
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,234800,62800,297600,28.4,750500,PRJ-2024-005,6
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,120600,35000,155600,28.6,389000,PRJ-2024-005,6
PRJ-2024-005-SOV-12,Insulation,812400,182100,46300,228400,28.1,584000,PRJ-2024-005,6
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,22600,23700,46300,13.3,300800,PRJ-2024-005,6
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,25300,26500,51800,13.7,325700,PRJ-2024-005,6
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,10500,10800,21300,13.7,133700,PRJ-2024-005,6
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,488300,55000,543300,57.7,398900,PRJ-2024-005,7
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,245900,34500,280400,58.3,200500,PRJ-2024-005,7
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,556700,63700,620400,44.6,771600,PRJ-2024-005,7
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,545500,71700,617200,44.5,769900,PRJ-2024-005,7
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,539900,77900,617800,44.9,759300,PRJ-2024-005,7
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,367800,47600,415400,44.8,511300,PRJ-2024-005,7
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,655200,88200,743400,44.5,926000,PRJ-2024-005,7
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,503900,61200,565100,44.8,697300,PRJ-2024-005,7
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,367200,45200,412400,44.5,515100,PRJ-2024-005,7
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,297600,56400,354000,33.8,694100,PRJ-2024-005,7
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,155600,31600,187200,34.4,357400,PRJ-2024-005,7
PRJ-2024-005-SOV-12,Insulation,812400,228400,45700,274100,33.7,538300,PRJ-2024-005,7
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,46300,24000,70300,20.3,276800,PRJ-2024-005,7
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,51800,23400,75200,19.9,302300,PRJ-2024-005,7
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,21300,10000,31300,20.2,123700,PRJ-2024-005,7
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,543300,64800,608100,64.5,334100,PRJ-2024-005,8
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,280400,30100,310500,64.6,170400,PRJ-2024-005,8
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,620400,75400,695800,50.0,696200,PRJ-2024-005,8
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,617200,71300,688500,49.6,698600,PRJ-2024-005,8
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,617800,61800,679600,49.4,697500,PRJ-2024-005,8
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,415400,42100,457500,49.4,469200,PRJ-2024-005,8
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,743400,86300,829700,49.7,839700,PRJ-2024-005,8
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,565100,58000,623100,49.4,639300,PRJ-2024-005,8
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,412400,47200,459600,49.6,467900,PRJ-2024-005,8
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,354000,66700,420700,40.1,627400,PRJ-2024-005,8
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,187200,28700,215900,39.6,328700,PRJ-2024-005,8
PRJ-2024-005-SOV-12,Insulation,812400,274100,46400,320500,39.5,491900,PRJ-2024-005,8
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,70300,24400,94700,27.3,252400,PRJ-2024-005,8
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,75200,29200,104400,27.7,273100,PRJ-2024-005,8
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,31300,11100,42400,27.4,112600,PRJ-2024-005,8
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,608100,61000,669100,71.0,273100,PRJ-2024-005,9
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,310500,31300,341800,71.1,139100,PRJ-2024-005,9
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,695800,66800,762600,54.8,629400,PRJ-2024-005,9
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,688500,72100,760600,54.8,626500,PRJ-2024-005,9
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,679600,73100,752700,54.7,624400,PRJ-2024-005,9
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,457500,45500,503000,54.3,423700,PRJ-2024-005,9
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,829700,79000,908700,54.4,760700,PRJ-2024-005,9
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,623100,64300,687400,54.5,575000,PRJ-2024-005,9
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,459600,45500,505100,54.5,422400,PRJ-2024-005,9
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,420700,52500,473200,45.1,574900,PRJ-2024-005,9
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,215900,31000,246900,45.3,297700,PRJ-2024-005,9
PRJ-2024-005-SOV-12,Insulation,812400,320500,52400,372900,45.9,439500,PRJ-2024-005,9
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,94700,23600,118300,34.1,228800,PRJ-2024-005,9
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,104400,26800,131200,34.8,246300,PRJ-2024-005,9
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,42400,10100,52500,33.9,102500,PRJ-2024-005,9
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,669100,62500,731600,77.6,210600,PRJ-2024-005,10
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,341800,32900,374700,77.9,106200,PRJ-2024-005,10
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,762600,72300,834900,60.0,557100,PRJ-2024-005,10
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,760600,62800,823400,59.4,563700,PRJ-2024-005,10
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,752700,68500,821200,59.6,555900,PRJ-2024-005,10
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,503000,52400,555400,59.9,371300,PRJ-2024-005,10
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,908700,79100,987800,59.2,681600,PRJ-2024-005,10
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,687400,68900,756300,59.9,506100,PRJ-2024-005,10
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,505100,50800,555900,59.9,371600,PRJ-2024-005,10
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,473200,61700,534900,51.0,513200,PRJ-2024-005,10
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,246900,30700,277600,51.0,267000,PRJ-2024-005,10
PRJ-2024-005-SOV-12,Insulation,812400,372900,41600,414500,51.0,397900,PRJ-2024-005,10
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,118300,26600,144900,41.7,202200,PRJ-2024-005,10
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,131200,24000,155200,41.1,222300,PRJ-2024-005,10
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,52500,11200,63700,41.1,91300,PRJ-2024-005,10
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,731600,57700,789300,83.8,152900,PRJ-2024-005,11
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,374700,28800,403500,83.9,77400,PRJ-2024-005,11
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,834900,65800,900700,64.7,491300,PRJ-2024-005,11
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,823400,72900,896300,64.6,490800,PRJ-2024-005,11
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,821200,73300,894500,65.0,482600,PRJ-2024-005,11
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,555400,46100,601500,64.9,325200,PRJ-2024-005,11
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,987800,85100,1072900,64.3,596500,PRJ-2024-005,11
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,756300,56900,813200,64.4,449200,PRJ-2024-005,11
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,555900,46600,602500,65.0,325000,PRJ-2024-005,11
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,534900,60500,595400,56.8,452700,PRJ-2024-005,11
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,277600,32500,310100,56.9,234500,PRJ-2024-005,11
PRJ-2024-005-SOV-12,Insulation,812400,414500,48100,462600,56.9,349800,PRJ-2024-005,11
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,144900,23800,168700,48.6,178400,PRJ-2024-005,11
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,155200,25400,180600,47.8,196900,PRJ-2024-005,11
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,63700,11800,75500,48.7,79500,PRJ-2024-005,11
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,789300,66700,856000,90.9,86200,PRJ-2024-005,12
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,403500,29700,433200,90.1,47700,PRJ-2024-005,12
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,900700,73700,974400,70.0,417600,PRJ-2024-005,12
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,896300,64300,960600,69.3,426500,PRJ-2024-005,12
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,894500,61500,956000,69.4,421100,PRJ-2024-005,12
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,601500,46700,648200,69.9,278500,PRJ-2024-005,12
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1072900,94600,1167500,69.9,501900,PRJ-2024-005,12
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,813200,63000,876200,69.4,386200,PRJ-2024-005,12
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,602500,45600,648100,69.9,279400,PRJ-2024-005,12
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,595400,63400,658800,62.9,389300,PRJ-2024-005,12
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,310100,34000,344100,63.2,200500,PRJ-2024-005,12
PRJ-2024-005-SOV-12,Insulation,812400,462600,45700,508300,62.6,304100,PRJ-2024-005,12
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,168700,24700,193400,55.7,153700,PRJ-2024-005,12
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,180600,27600,208200,55.2,169300,PRJ-2024-005,12
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,75500,10200,85700,55.3,69300,PRJ-2024-005,12
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,856000,55900,911900,96.8,30300,PRJ-2024-005,13
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,433200,31500,464700,96.6,16200,PRJ-2024-005,13
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,974400,60300,1034700,74.3,357300,PRJ-2024-005,13
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,960600,69200,1029800,74.2,357300,PRJ-2024-005,13
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,956000,69700,1025700,74.5,351400,PRJ-2024-005,13
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,648200,45300,693500,74.8,233200,PRJ-2024-005,13
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1167500,73300,1240800,74.3,428600,PRJ-2024-005,13
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,876200,65300,941500,74.6,320900,PRJ-2024-005,13
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,648100,43600,691700,74.6,235800,PRJ-2024-005,13
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,658800,58800,717600,68.5,330500,PRJ-2024-005,13
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,344100,30700,374800,68.8,169800,PRJ-2024-005,13
PRJ-2024-005-SOV-12,Insulation,812400,508300,51700,560000,68.9,252400,PRJ-2024-005,13
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,193400,25100,218500,63.0,128600,PRJ-2024-005,13
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,208200,28000,236200,62.6,141300,PRJ-2024-005,13
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,85700,10300,96000,61.9,59000,PRJ-2024-005,13
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,911900,25800,937700,99.5,4500,PRJ-2024-005,14
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,464700,15800,480500,99.9,400,PRJ-2024-005,14
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1034700,72100,1106800,79.5,285200,PRJ-2024-005,14
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1029800,68400,1098200,79.2,288900,PRJ-2024-005,14
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1025700,70500,1096200,79.6,280900,PRJ-2024-005,14
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,693500,43200,736700,79.5,190000,PRJ-2024-005,14
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1240800,84300,1325100,79.4,344300,PRJ-2024-005,14
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,941500,68300,1009800,80.0,252600,PRJ-2024-005,14
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,691700,47600,739300,79.7,188200,PRJ-2024-005,14
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,717600,63400,781000,74.5,267100,PRJ-2024-005,14
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,374800,28500,403300,74.1,141300,PRJ-2024-005,14
PRJ-2024-005-SOV-12,Insulation,812400,560000,40400,600400,73.9,212000,PRJ-2024-005,14
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,218500,23100,241600,69.6,105500,PRJ-2024-005,14
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,236200,25100,261300,69.2,116200,PRJ-2024-005,14
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,96000,10900,106900,69.0,48100,PRJ-2024-005,14
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,937700,4000,941700,99.9,500,PRJ-2024-005,15
PRJ-2024-005-SOV-02,Submittals & Engineering,480900,480500,400,480900,100.0,0,PRJ-2024-005,15
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1106800,74400,1181200,84.9,210800,PRJ-2024-005,15
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1098200,79000,1177200,84.9,209900,PRJ-2024-005,15
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1096200,72800,1169000,84.9,208100,PRJ-2024-005,15
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,736700,46200,782900,84.5,143800,PRJ-2024-005,15
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1325100,82500,1407600,84.3,261800,PRJ-2024-005,15
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,1009800,58800,1068600,84.6,193800,PRJ-2024-005,15
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,739300,44600,783900,84.5,143600,PRJ-2024-005,15
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,781000,59900,840900,80.2,207200,PRJ-2024-005,15
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,403300,30400,433700,79.6,110900,PRJ-2024-005,15
PRJ-2024-005-SOV-12,Insulation,812400,600400,49700,650100,80.0,162300,PRJ-2024-005,15
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,241600,23300,264900,76.3,82200,PRJ-2024-005,15
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,261300,27700,289000,76.6,88500,PRJ-2024-005,15
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,106900,12100,119000,76.8,36000,PRJ-2024-005,15
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,941700,400,942100,100.0,100,PRJ-2024-005,16
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1181200,62200,1243400,89.3,148600,PRJ-2024-005,16
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1177200,62400,1239600,89.4,147500,PRJ-2024-005,16
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1169000,60600,1229600,89.3,147500,PRJ-2024-005,16
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,782900,47900,830800,89.7,95900,PRJ-2024-005,16
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1407600,91500,1499100,89.8,170300,PRJ-2024-005,16
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,1068600,64000,1132600,89.7,129800,PRJ-2024-005,16
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,783900,48800,832700,89.8,94800,PRJ-2024-005,16
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,840900,59000,899900,85.9,148200,PRJ-2024-005,16
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,433700,32500,466200,85.6,78400,PRJ-2024-005,16
PRJ-2024-005-SOV-12,Insulation,812400,650100,44700,694800,85.5,117600,PRJ-2024-005,16
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,264900,24200,289100,83.3,58000,PRJ-2024-005,16
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,289000,25000,314000,83.2,63500,PRJ-2024-005,16
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,119000,10400,129400,83.5,25600,PRJ-2024-005,16
PRJ-2024-005-SOV-01,General Conditions & Project Management,942200,942100,100,942200,100.0,0,PRJ-2024-005,17
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1243400,75800,1319200,94.8,72800,PRJ-2024-005,17
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1239600,68000,1307600,94.3,79500,PRJ-2024-005,17
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1229600,68600,1298200,94.3,78900,PRJ-2024-005,17
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,830800,45100,875900,94.5,50800,PRJ-2024-005,17
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1499100,80500,1579600,94.6,89800,PRJ-2024-005,17
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,1132600,63400,1196000,94.7,66400,PRJ-2024-005,17
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,832700,46500,879200,94.8,48300,PRJ-2024-005,17
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,899900,60400,960300,91.6,87800,PRJ-2024-005,17
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,466200,33200,499400,91.7,45200,PRJ-2024-005,17
PRJ-2024-005-SOV-12,Insulation,812400,694800,51400,746200,91.9,66200,PRJ-2024-005,17
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,289100,24600,313700,90.4,33400,PRJ-2024-005,17
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,314000,27600,341600,90.5,35900,PRJ-2024-005,17
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,129400,10300,139700,90.1,15300,PRJ-2024-005,17
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1319200,3100,1322300,95.0,69700,PRJ-2024-005,18
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1307600,9100,1316700,94.9,70400,PRJ-2024-005,18
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1298200,9800,1308000,95.0,69100,PRJ-2024-005,18
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,875900,3900,879800,94.9,46900,PRJ-2024-005,18
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1579600,6200,1585800,95.0,83600,PRJ-2024-005,18
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,1196000,2900,1198900,95.0,63500,PRJ-2024-005,18
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,879200,1800,881000,95.0,46500,PRJ-2024-005,18
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,960300,3900,964200,92.0,83900,PRJ-2024-005,18
PRJ-2024-005-SOV-11,Controls - Programming & Commissioning,544600,499400,1500,500900,92.0,43700,PRJ-2024-005,18
PRJ-2024-005-SOV-12,Insulation,812400,746200,1200,747400,92.0,65000,PRJ-2024-005,18
PRJ-2024-005-SOV-13,"Testing, Adjusting & Balancing (TAB)",347100,313700,2000,315700,91.0,31400,PRJ-2024-005,18
PRJ-2024-005-SOV-14,Startup & Commissioning Support,377500,341600,1900,343500,91.0,34000,PRJ-2024-005,18
PRJ-2024-005-SOV-15,Closeout Documentation & Training,155000,139700,1200,140900,90.9,14100,PRJ-2024-005,18
PRJ-2024-005-SOV-03,Ductwork - Fabrication,1392000,1322300,21800,1344100,96.6,47900,PRJ-2024-005,19
PRJ-2024-005-SOV-04,Ductwork - Installation,1387100,1316700,20500,1337200,96.4,49900,PRJ-2024-005,19
PRJ-2024-005-SOV-05,Piping - Hydronic Systems,1377100,1308000,21300,1329300,96.5,47800,PRJ-2024-005,19
PRJ-2024-005-SOV-06,Piping - Refrigerant,926700,879800,14300,894100,96.5,32600,PRJ-2024-005,19
PRJ-2024-005-SOV-07,Equipment - RTUs/AHUs,1669400,1585800,24300,1610100,96.4,59300,PRJ-2024-005,19
PRJ-2024-005-SOV-08,Equipment - Chillers/Boilers,1262400,1198900,20300,1219200,96.6,43200,PRJ-2024-005,19
PRJ-2024-005-SOV-09,Equipment - Terminal Units (VAV/FCU),927500,881000,13100,894100,96.4,33400,PRJ-2024-005,19
PRJ-2024-005-SOV-10,Controls - DDC/BAS Installation,1048100,964200,18900,983100,93.8,65000,PRJ-2024-005,19
