project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2024-001,f72e08b7,2025-02-07,J. Martinez,Coordination Note,"Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Set 3 VAV boxes, awaiting controls.",2,Rain,89,45
PRJ-2024-001,bd90590e,2025-02-11,R. Williams,Coordination Note,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: schedule neutral.,1,Cold,66,62
PRJ-2024-001,08ba53af,2025-02-12,R. Williams,Inspection Note,Equipment startup for AHU-2. Delayed - controls not ready. Punch list items: 3 minor items.,1,Cold,93,36
PRJ-2024-001,64fb666c,2025-02-13,J. Martinez,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 10.",5,Cloudy,83,75
PRJ-2024-001,ec4ad1e1,2025-02-17,R. Williams,Issue Log,"Crew arrived 0600. Weather: Hot, 95°F - heat protocol. 14 workers on site. Focus today: hanging VAV boxes wing B. Inspection passed.",3,Hot,69,57
PRJ-2024-001,85711790,2025-02-18,K. Thompson,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 15.",4,Cold,90,64
PRJ-2024-001,544edc8d,2025-02-19,M. Chen,Safety Log,Received delivery of VAV boxes - 42 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,5,Cold,69,49
PRJ-2024-001,9551138e,2025-02-20,K. Thompson,Coordination Note,Installed 176 diffusers on floor 3. Rework required grid C-4. Inspections needed: pressure test Monday.,0,Cloudy,76,56
PRJ-2024-001,8912b10e,2025-02-21,K. Thompson,Safety Log,Equipment startup for Boiler. Successful - all parameters normal. Punch list items: sensor calibration.,5,Cloudy,94,39
PRJ-2024-001,9af7bf03,2025-02-25,J. Martinez,Safety Log,Working in Zone 3 - 48% complete this zone. Remaining: diffusers and connections.,5,Cold,86,40
PRJ-2024-001,447c984a,2025-02-27,R. Williams,Coordination Note,Working in penthouse - 64% complete this zone. Remaining: controls terminations.,3,Rain,91,56
PRJ-2024-001,a640b7e1,2025-02-28,J. Martinez,Daily Report,Installed 154 VAV boxes on floor 5. Passed QC inspection. Inspections needed: none.,4,Cloudy,60,54
PRJ-2024-001,c332132c,2025-03-04,J. Martinez,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: 3 days behind. RFIs pending: 6.",2,Clear,66,40
PRJ-2024-001,71509ff0,2025-03-07,K. Thompson,Issue Log,Received delivery of sheet metal - 82 units. Short 2 boxes - claim filed. Staged at loading dock.,5,Cold,82,46
PRJ-2024-001,8f9db5f7,2025-03-11,J. Martinez,Issue Log,Equipment startup for FCU bank west. Successful - all parameters normal. Punch list items: 3 minor items.,4,Clear,87,44
PRJ-2024-001,bbca1b97,2025-03-12,K. Thompson,Daily Report,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,1,Rain,71,72
PRJ-2024-001,9c1a91a4,2025-03-13,K. Thompson,Daily Report,"Crew arrived 0630. Weather: Clear, 72°F. 8 workers on site. Focus today: TAB work zones 1-4. Coordination issues with electrical - resolved on site.",3,Hot,84,36
PRJ-2024-001,b3ceb8f2,2025-03-14,M. Chen,Coordination Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: all zones balanced. Adjustments: none required.,2,Cold,99,68
PRJ-2024-001,88f61e68,2025-03-17,K. Thompson,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: VFD reprogramming.,5,Hot,67,60
PRJ-2024-001,e9dfd11a,2025-03-20,M. Chen,Daily Report,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,0,Rain,77,67
PRJ-2024-001,33cfddf3,2025-03-21,R. Williams,Coordination Note,Working in Zone 3 - 73% complete this zone. Remaining: insulation and startup.,5,Rain,79,57
PRJ-2024-001,aa150268,2025-03-25,M. Chen,Coordination Note,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: 3 minor items.,5,Cloudy,99,41
PRJ-2024-001,74c9047d,2025-03-26,M. Chen,Inspection Note,Coordination conflict encountered: wrong size fittings delivered. Resolution: Workaround implemented. Impact: cost impact TBD.,0,Clear,99,61
PRJ-2024-001,0cdf4887,2025-03-27,J. Martinez,Inspection Note,Access issue encountered: wrong size fittings delivered. Resolution: Workaround implemented. Impact: cost impact TBD.,1,Rain,74,64
PRJ-2024-001,0f394ad6,2025-03-28,R. Williams,Daily Report,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: critical - recovery plan in place. RFIs pending: 13.",5,Rain,66,75
PRJ-2024-001,b0cefd66,2025-04-01,R. Williams,Daily Report,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: Awaiting revised drawings,5,Clear,86,71
PRJ-2024-001,35f4a4df,2025-04-02,M. Chen,Issue Log,Equipment startup for FCU bank west. Delayed - controls not ready. Punch list items: damper actuator adjustment.,4,Clear,95,44
PRJ-2024-001,245f5c51,2025-04-03,J. Martinez,Daily Report,Received delivery of insulation - 51 units. Matched PO. Staged at floor 3 staging.,1,Hot,55,72
PRJ-2024-001,fbf49704,2025-04-07,M. Chen,Coordination Note,"Crew arrived 0600. Weather: Hot, 95°F - heat protocol. 12 workers on site. Focus today: ductwork installation Floor 3. Waiting on RFI response to proceed.",3,Cloudy,82,65
PRJ-2024-001,45ac6860,2025-04-08,K. Thompson,Daily Report,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 7.",4,Clear,84,51
PRJ-2024-001,b079adfe,2025-04-10,K. Thompson,Safety Log,Equipment startup for FCU bank west. Successful - all parameters normal. Punch list items: none.,2,Cloudy,64,69
PRJ-2024-001,bbab3147,2025-04-14,J. Martinez,Issue Log,Received delivery of copper piping - 96 units. All accounted for. Staged at mechanical room.,4,Cloudy,89,52
PRJ-2024-001,27aacdd4,2025-04-15,K. Thompson,Inspection Note,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Continued ductwork installation per plan.,4,Cloudy,82,53
PRJ-2024-001,8321baaa,2025-04-16,R. Williams,Coordination Note,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,0,Clear,63,56
PRJ-2024-001,513943ea,2025-04-17,M. Chen,Safety Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: damper actuator adjustment.,5,Hot,73,48
PRJ-2024-001,ebad6dca,2025-04-18,M. Chen,Safety Log,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: sensor calibration.,5,Cloudy,77,59
PRJ-2024-001,3f356715,2025-04-21,M. Chen,Issue Log,Access issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Workaround implemented. Impact: 1 day delay.,2,Cold,78,75
PRJ-2024-001,2c763db4,2025-04-23,R. Williams,Daily Report,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,4,Cloudy,83,69
PRJ-2024-001,606eef11,2025-04-25,R. Williams,Safety Log,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: cost impact TBD.,0,Cloudy,61,57
PRJ-2024-001,9fbd025b,2025-04-28,K. Thompson,Issue Log,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,5,Hot,99,55
PRJ-2024-001,64c00034,2025-04-30,J. Martinez,Daily Report,Equipment startup for Boiler. Successful - all parameters normal. Punch list items: none.,0,Cloudy,73,57
PRJ-2024-001,41df2e56,2025-05-02,K. Thompson,Safety Log,Working in Zone 3 - 70% complete this zone. Remaining: diffusers and connections.,4,Rain,56,66
PRJ-2024-001,2717ad28,2025-05-07,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Completed piping pressure test - passed.,3,Cloudy,57,49
PRJ-2024-001,fdfc2e94,2025-05-12,K. Thompson,Daily Report,Installed 40 diffusers on floor 6. Rework required grid C-4. Inspections needed: none.,2,Rain,93,62
PRJ-2024-001,ddcc2391,2025-05-13,J. Martinez,Coordination Note,Working in penthouse - 56% complete this zone. Remaining: final connections.,0,Cold,70,52
PRJ-2024-001,31f778f2,2025-05-14,R. Williams,Issue Log,Installed 184 pipe hangers on floor 4. Rework required grid C-4. Inspections needed: none.,2,Hot,96,63
PRJ-2024-001,dcfd0892,2025-05-16,M. Chen,Inspection Note,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,1,Cold,80,62
PRJ-2024-001,a88ce862,2025-05-19,R. Williams,Inspection Note,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,0,Clear,88,55
PRJ-2024-001,62e7bbf4,2025-05-21,J. Martinez,Daily Report,TAB contractor on site - balancing AHU-1 supply. Initial readings: static pressure high. Adjustments: damper repositioning.,4,Clear,64,72
PRJ-2024-001,edf8d6fb,2025-05-22,M. Chen,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 15.",2,Cloudy,81,57
PRJ-2024-001,e3150a12,2025-05-26,K. Thompson,Coordination Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: sheave change AHU.,2,Rain,69,70
PRJ-2024-001,a94f4ada,2025-05-28,K. Thompson,Inspection Note,Design discrepancy encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: 1 day delay.,1,Clear,97,37
PRJ-2024-001,f7f69abb,2025-05-29,M. Chen,Issue Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: critical - recovery plan in place. RFIs pending: 6.",3,Clear,60,36
PRJ-2024-001,868d3872,2025-06-04,K. Thompson,Daily Report,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 13.",1,Cloudy,66,49
PRJ-2024-001,e9329a42,2025-06-06,K. Thompson,Daily Report,Working in Zone 3 - 83% complete this zone. Remaining: final connections.,1,Cold,63,42
PRJ-2024-001,6056fcb9,2025-06-09,K. Thompson,Coordination Note,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,4,Rain,92,70
PRJ-2024-001,ae6ca1be,2025-06-10,J. Martinez,Issue Log,Working in floors 4-6 - 62% complete this zone. Remaining: controls terminations.,1,Hot,91,47
PRJ-2024-001,46a1c380,2025-06-12,K. Thompson,Safety Log,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: damper actuator adjustment.,1,Cold,93,35
PRJ-2024-001,6e6d2ea2,2025-06-13,J. Martinez,Coordination Note,Design discrepancy encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: none.,5,Cold,91,40
PRJ-2024-001,aebeec36,2025-06-16,M. Chen,Daily Report,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: schedule neutral.,5,Rain,78,63
PRJ-2024-001,55db4afe,2025-06-17,K. Thompson,Inspection Note,Received delivery of VAV boxes - 183 units. All accounted for. Staged at laydown area A.,2,Rain,86,38
PRJ-2024-001,3815529c,2025-06-18,K. Thompson,Inspection Note,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,3,Cloudy,93,35
PRJ-2024-001,abc7c432,2025-06-19,J. Martinez,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 10.",1,Hot,68,38
PRJ-2024-001,2d24ed18,2025-06-24,M. Chen,Coordination Note,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 7 workers on site. Focus today: hanging VAV boxes wing B. Inspection passed.",0,Rain,93,44
PRJ-2024-001,ba5c38e8,2025-06-30,R. Williams,Inspection Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Ran refrigerant lines to condensers.,4,Cold,68,56
PRJ-2024-001,1d3770ec,2025-07-01,J. Martinez,Safety Log,Installed 145 VAV boxes on floor 2. Rework required grid C-4. Inspections needed: rough-in Friday.,1,Hot,81,67
PRJ-2024-001,25126eec,2025-07-02,R. Williams,Coordination Note,Installed 170 pipe hangers on floor 5. Passed QC inspection. Inspections needed: none.,5,Clear,73,51
PRJ-2024-001,6ceb463b,2025-07-03,J. Martinez,Coordination Note,Coordination conflict encountered: field conditions don't match drawings. Resolution: Resolved on site with GC. Impact: none.,1,Hot,94,74
PRJ-2024-001,ef78dbec,2025-07-07,K. Thompson,Daily Report,Installed 60 diffusers on floor 1. Minor punch items noted. Inspections needed: none.,4,Rain,55,36
PRJ-2024-001,ab43213f,2025-07-08,R. Williams,Daily Report,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,4,Cloudy,86,44
PRJ-2024-001,da175313,2025-07-10,J. Martinez,Coordination Note,Working in penthouse - 87% complete this zone. Remaining: final connections.,4,Cold,73,72
PRJ-2024-001,11faad5b,2025-07-17,R. Williams,Issue Log,Received delivery of copper piping - 95 units. Matched PO. Staged at floor 3 staging.,1,Rain,73,42
PRJ-2024-001,ecd11305,2025-07-18,K. Thompson,Coordination Note,Working in mechanical room - 83% complete this zone. Remaining: controls terminations.,2,Cold,69,56
PRJ-2024-001,db22013f,2025-07-24,R. Williams,Coordination Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 15.",3,Cloudy,62,62
PRJ-2024-001,d8dbb25c,2025-07-29,M. Chen,Daily Report,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,4,Cloudy,59,61
PRJ-2024-001,9104d318,2025-07-30,M. Chen,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: CFM within 5% of design. Adjustments: damper repositioning.,1,Clear,90,69
PRJ-2024-001,f17161d7,2025-07-31,K. Thompson,Inspection Note,Working in penthouse - 57% complete this zone. Remaining: diffusers and connections.,4,Hot,81,50
PRJ-2024-001,ee352152,2025-08-01,J. Martinez,Safety Log,Installed 155 pipe hangers on floor 5. Passed QC inspection. Inspections needed: none.,5,Hot,92,35
PRJ-2024-001,46f4a2b5,2025-08-07,K. Thompson,Daily Report,TAB contractor on site - balancing FCU loop. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,2,Rain,75,72
PRJ-2024-001,0b58c59c,2025-08-08,M. Chen,Coordination Note,Installed 138 pipe hangers on floor 6. Minor punch items noted. Inspections needed: pressure test Monday.,1,Rain,71,46
PRJ-2024-001,872650ce,2025-08-11,K. Thompson,Safety Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: on track. RFIs pending: 11.",5,Cold,87,65
PRJ-2024-001,2945b132,2025-08-13,K. Thompson,Inspection Note,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,0,Cloudy,77,74
PRJ-2024-001,31e91ed9,2025-08-14,M. Chen,Safety Log,Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Continued ductwork installation per plan.,1,Clear,73,50
PRJ-2024-001,158558bd,2025-08-15,M. Chen,Daily Report,Received delivery of RTU - 99 units. Short 2 boxes - claim filed. Staged at laydown area A.,1,Hot,75,42
PRJ-2024-001,e6a6bbe2,2025-08-18,R. Williams,Inspection Note,Installed 128 pipe hangers on floor 6. Rework required grid C-4. Inspections needed: rough-in Friday.,0,Hot,92,53
PRJ-2024-001,e5baa372,2025-08-19,R. Williams,Safety Log,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Completed piping pressure test - passed.,1,Hot,67,50
PRJ-2024-001,c1eb9777,2025-08-20,M. Chen,Issue Log,Coordination conflict encountered: wrong size fittings delivered. Resolution: Awaiting engineer response. Impact: 1 day delay.,2,Hot,88,41
PRJ-2024-001,0effa27e,2025-08-21,R. Williams,Coordination Note,TAB contractor on site - balancing FCU loop. Initial readings: CFM within 5% of design. Adjustments: VFD reprogramming.,2,Cloudy,76,71
PRJ-2024-001,f4a7468e,2025-08-22,M. Chen,Daily Report,Installed 76 diffusers on floor 4. Passed QC inspection. Inspections needed: none.,4,Clear,92,52
PRJ-2024-001,440130ee,2025-08-26,J. Martinez,Inspection Note,Working in floors 4-6 - 61% complete this zone. Remaining: final connections.,3,Cloudy,95,55
PRJ-2024-001,a61fa75b,2025-08-28,M. Chen,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: sheave change AHU.,2,Cold,83,53
