project_id,log_id,date,employee_id,role,sov_line_id,hours_st,hours_ot,hourly_rate,burden_multiplier,work_area,cost_code
PRJ-2024-001,d458541e,2024-06-06,EMP-2494,Insulator,PRJ-2024-001-SOV-02,8,0,58.0,1.4,Floor 1,2
PRJ-2024-001,186fa42f,2024-06-06,EMP-7105,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 2,1
PRJ-2024-001,52352799,2024-06-06,EMP-3002,Helper/Laborer,PRJ-2024-001-SOV-05,8,4,32.0,1.35,Floor 4,5
PRJ-2024-001,19628ad3,2024-06-06,EMP-7929,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 6,3
PRJ-2024-001,d29db9e2,2024-06-07,EMP-4485,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 2,3
PRJ-2024-001,d4e3ce2c,2024-06-07,EMP-7022,Helper/Laborer,PRJ-2024-001-SOV-04,8,0,32.0,1.35,Floor 1,4
PRJ-2024-001,700426ca,2024-06-10,EMP-1430,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 5,5
PRJ-2024-001,e36e5ad6,2024-06-10,EMP-6062,Insulator,PRJ-2024-001-SOV-03,8,4,58.0,1.4,Floor 3,3
PRJ-2024-001,5fe6b3ba,2024-06-10,EMP-7566,Helper/Laborer,PRJ-2024-001-SOV-03,8,2,32.0,1.35,Floor 1,3
PRJ-2024-001,1e1d9f50,2024-06-10,EMP-2503,Apprentice 2nd Year,PRJ-2024-001-SOV-02,8,0,38.0,1.38,Floor 6,2
PRJ-2024-001,2408c9ca,2024-06-11,EMP-6314,Insulator,PRJ-2024-001-SOV-03,8,0,58.0,1.4,Floor 5,3
PRJ-2024-001,f2a3a0a8,2024-06-11,EMP-3549,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,2,52.0,1.38,Floor 2,5
PRJ-2024-001,8d0b4d97,2024-06-11,EMP-5458,Helper/Laborer,PRJ-2024-001-SOV-05,8,2,32.0,1.35,Floor 4,5
PRJ-2024-001,8ed1d001,2024-06-12,EMP-8043,Helper/Laborer,PRJ-2024-001-SOV-02,8,0,32.0,1.35,Floor 1,2
PRJ-2024-001,a95caf53,2024-06-12,EMP-9633,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 6,3
PRJ-2024-001,3fbfe1a2,2024-06-12,EMP-1897,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,4,52.0,1.38,Floor 1,3
PRJ-2024-001,fea8a62a,2024-06-12,EMP-3248,Controls Technician,PRJ-2024-001-SOV-02,8,0,68.0,1.4,Floor 3,2
PRJ-2024-001,5f9b4f9b,2024-06-12,EMP-8055,Journeyman Pipefitter,PRJ-2024-001-SOV-03,10,0,74.5,1.42,Floor 2,3
PRJ-2024-001,0582834a,2024-06-13,EMP-6802,Insulator,PRJ-2024-001-SOV-02,8,0,58.0,1.4,Floor 1,2
PRJ-2024-001,318199cc,2024-06-13,EMP-8532,Apprentice 2nd Year,PRJ-2024-001-SOV-04,4,0,38.0,1.38,Floor 1,4
PRJ-2024-001,81e976cf,2024-06-13,EMP-7843,Controls Technician,PRJ-2024-001-SOV-03,8,0,68.0,1.4,Floor 3,3
PRJ-2024-001,894e15db,2024-06-14,EMP-8538,Insulator,PRJ-2024-001-SOV-03,8,0,58.0,1.4,Floor 6,3
PRJ-2024-001,5812ab91,2024-06-14,EMP-4986,Foreman,PRJ-2024-001-SOV-03,8,2,85.5,1.42,Floor 4,3
PRJ-2024-001,f5e7fa92,2024-06-17,EMP-2868,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,10,0,72.0,1.42,Floor 5,3
PRJ-2024-001,20fff97e,2024-06-17,EMP-6752,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 6,5
PRJ-2024-001,53b508ce,2024-06-17,EMP-4232,Journeyman Pipefitter,PRJ-2024-001-SOV-02,8,0,74.5,1.42,Floor 2,2
PRJ-2024-001,c24c82ce,2024-06-17,EMP-2234,Controls Technician,PRJ-2024-001-SOV-05,8,0,68.0,1.4,Floor 2,5
PRJ-2024-001,6798f591,2024-06-17,EMP-8354,Helper/Laborer,PRJ-2024-001-SOV-04,8,0,32.0,1.35,Floor 6,4
PRJ-2024-001,b95c5e73,2024-06-18,EMP-5500,Controls Technician,PRJ-2024-001-SOV-04,8,0,68.0,1.4,Floor 5,4
PRJ-2024-001,b6033648,2024-06-18,EMP-8404,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,6,0,72.0,1.42,Floor 1,1
PRJ-2024-001,3c47f66b,2024-06-18,EMP-2479,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 5,1
PRJ-2024-001,6a60bc5e,2024-06-18,EMP-1672,Foreman,PRJ-2024-001-SOV-05,8,0,85.5,1.42,Floor 4,5
PRJ-2024-001,94f40b75,2024-06-19,EMP-6543,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,0,52.0,1.38,Floor 6,3
PRJ-2024-001,a8066e62,2024-06-19,EMP-2079,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,4,74.5,1.42,Floor 3,5
PRJ-2024-001,a76423a2,2024-06-19,EMP-5128,Apprentice 2nd Year,PRJ-2024-001-SOV-01,8,0,38.0,1.38,Floor 6,1
PRJ-2024-001,02266611,2024-06-19,EMP-3317,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 3,5
PRJ-2024-001,c67b0c2a,2024-06-19,EMP-7421,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,8,0,72.0,1.42,Floor 2,3
PRJ-2024-001,b3756b93,2024-06-19,EMP-7171,Foreman,PRJ-2024-001-SOV-05,10,0,85.5,1.42,Floor 6,5
PRJ-2024-001,0e156d49,2024-06-19,EMP-9624,Controls Technician,PRJ-2024-001-SOV-03,8,0,68.0,1.4,Floor 1,3
PRJ-2024-001,7bb9cce6,2024-06-19,EMP-3953,Insulator,PRJ-2024-001-SOV-04,6,0,58.0,1.4,Floor 2,4
PRJ-2024-001,84db1d13,2024-06-19,EMP-4711,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,0,52.0,1.38,Floor 2,3
PRJ-2024-001,ca200442,2024-06-19,EMP-9317,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,2,72.0,1.42,Floor 5,2
PRJ-2024-001,8726727c,2024-06-19,EMP-3147,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,4,74.5,1.42,Floor 5,5
PRJ-2024-001,a3f1c03a,2024-06-19,EMP-3712,Journeyman Sheet Metal,PRJ-2024-001-SOV-04,8,0,72.0,1.42,Floor 6,4
PRJ-2024-001,524f27f1,2024-06-19,EMP-4891,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,4,74.5,1.42,Floor 4,4
PRJ-2024-001,a3f10db5,2024-06-19,EMP-8355,Apprentice 2nd Year,PRJ-2024-001-SOV-05,8,0,38.0,1.38,Floor 2,5
PRJ-2024-001,69bea347,2024-06-19,EMP-8684,Apprentice 2nd Year,PRJ-2024-001-SOV-05,8,0,38.0,1.38,Floor 2,5
PRJ-2024-001,03cd4d05,2024-06-19,EMP-8218,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,0,74.5,1.42,Floor 4,3
PRJ-2024-001,3eb46dd1,2024-06-19,EMP-7859,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,0,52.0,1.38,Floor 2,3
PRJ-2024-001,058fe9b9,2024-06-20,EMP-8167,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,0,74.5,1.42,Floor 1,3
PRJ-2024-001,bdd16b9c,2024-06-20,EMP-1436,Insulator,PRJ-2024-001-SOV-02,8,0,58.0,1.4,Floor 4,2
PRJ-2024-001,e0be6dae,2024-06-20,EMP-7326,Helper/Laborer,PRJ-2024-001-SOV-01,8,0,32.0,1.35,Floor 1,1
PRJ-2024-001,e05e20cc,2024-06-20,EMP-2623,Foreman,PRJ-2024-001-SOV-03,8,0,85.5,1.42,Floor 6,3
PRJ-2024-001,d3e05911,2024-06-20,EMP-5700,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,0,52.0,1.38,Floor 4,3
PRJ-2024-001,8d4fce74,2024-06-20,EMP-1086,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,0,72.0,1.42,Floor 1,2
PRJ-2024-001,f1c98137,2024-06-20,EMP-9991,Apprentice 2nd Year,PRJ-2024-001-SOV-01,8,0,38.0,1.38,Floor 6,1
PRJ-2024-001,cb2425e9,2024-06-20,EMP-5720,Controls Technician,PRJ-2024-001-SOV-05,8,0,68.0,1.4,Floor 2,5
PRJ-2024-001,45995a8a,2024-06-20,EMP-7878,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,2,52.0,1.38,Floor 6,3
PRJ-2024-001,1ced4b48,2024-06-20,EMP-9189,Journeyman Sheet Metal,PRJ-2024-001-SOV-05,8,0,72.0,1.42,Floor 5,5
PRJ-2024-001,874d5bf2,2024-06-20,EMP-3352,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,2,74.5,1.42,Floor 3,5
PRJ-2024-001,8a52e4df,2024-06-21,EMP-6649,Foreman,PRJ-2024-001-SOV-03,4,0,85.5,1.42,Floor 2,3
PRJ-2024-001,4e1ab4ad,2024-06-21,EMP-6447,Apprentice 2nd Year,PRJ-2024-001-SOV-01,8,0,38.0,1.38,Floor 2,1
PRJ-2024-001,a105abea,2024-06-21,EMP-3868,Journeyman Pipefitter,PRJ-2024-001-SOV-01,8,0,74.5,1.42,Floor 6,1
PRJ-2024-001,822ff46d,2024-06-21,EMP-3986,Journeyman Sheet Metal,PRJ-2024-001-SOV-04,8,0,72.0,1.42,Floor 2,4
PRJ-2024-001,3643c40d,2024-06-21,EMP-1605,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 3,1
PRJ-2024-001,5a78ad19,2024-06-21,EMP-1686,Helper/Laborer,PRJ-2024-001-SOV-02,8,2,32.0,1.35,Floor 3,2
PRJ-2024-001,fee3bcf3,2024-06-21,EMP-9897,Controls Technician,PRJ-2024-001-SOV-03,8,0,68.0,1.4,Floor 4,3
PRJ-2024-001,ae70a391,2024-06-21,EMP-5687,Insulator,PRJ-2024-001-SOV-03,8,2,58.0,1.4,Floor 3,3
PRJ-2024-001,be8b9835,2024-06-21,EMP-3039,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,8,0,72.0,1.42,Floor 3,1
PRJ-2024-001,835f73d0,2024-06-21,EMP-7334,Journeyman Sheet Metal,PRJ-2024-001-SOV-04,8,0,72.0,1.42,Floor 3,4
PRJ-2024-001,75166005,2024-06-21,EMP-9507,Apprentice 2nd Year,PRJ-2024-001-SOV-02,8,0,38.0,1.38,Floor 3,2
PRJ-2024-001,57c8cded,2024-06-21,EMP-3956,Apprentice 2nd Year,PRJ-2024-001-SOV-01,10,0,38.0,1.38,Floor 5,1
PRJ-2024-001,ffd328cb,2024-06-21,EMP-5843,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,10,0,72.0,1.42,Floor 3,3
PRJ-2024-001,ff6eb582,2024-06-21,EMP-8272,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 3,4
PRJ-2024-001,5f395397,2024-06-24,EMP-6933,Foreman,PRJ-2024-001-SOV-02,8,4,85.5,1.42,Floor 4,2
PRJ-2024-001,fd551c84,2024-06-24,EMP-8371,Controls Technician,PRJ-2024-001-SOV-05,8,2,68.0,1.4,Floor 3,5
PRJ-2024-001,9df1b075,2024-06-24,EMP-9674,Journeyman Pipefitter,PRJ-2024-001-SOV-03,4,0,74.5,1.42,Floor 3,3
PRJ-2024-001,5425c5a7,2024-06-24,EMP-2858,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 1,4
PRJ-2024-001,cc88cef1,2024-06-24,EMP-2929,Apprentice 4th Year,PRJ-2024-001-SOV-02,8,0,52.0,1.38,Floor 3,2
PRJ-2024-001,bef6062b,2024-06-24,EMP-5678,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,8,0,72.0,1.42,Floor 6,3
PRJ-2024-001,334af45e,2024-06-24,EMP-2213,Helper/Laborer,PRJ-2024-001-SOV-04,8,0,32.0,1.35,Floor 4,4
PRJ-2024-001,a9661006,2024-06-24,EMP-2438,Insulator,PRJ-2024-001-SOV-02,8,0,58.0,1.4,Floor 6,2
PRJ-2024-001,bb071202,2024-06-24,EMP-9882,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 3,3
PRJ-2024-001,62e86d80,2024-06-24,EMP-3852,Apprentice 4th Year,PRJ-2024-001-SOV-03,8,0,52.0,1.38,Floor 3,3
PRJ-2024-001,6cfa1357,2024-06-24,EMP-3275,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,0,74.5,1.42,Floor 2,5
PRJ-2024-001,d3b3a12c,2024-06-24,EMP-8657,Journeyman Sheet Metal,PRJ-2024-001-SOV-04,8,4,72.0,1.42,Floor 5,4
PRJ-2024-001,5e9c1d4f,2024-06-24,EMP-7523,Journeyman Pipefitter,PRJ-2024-001-SOV-02,6,0,74.5,1.42,Floor 6,2
PRJ-2024-001,3ae0644e,2024-06-24,EMP-2208,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 2,4
PRJ-2024-001,e83d6cb9,2024-06-24,EMP-9476,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,8,0,72.0,1.42,Floor 3,3
PRJ-2024-001,b47270fa,2024-06-25,EMP-9501,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,0,74.5,1.42,Floor 3,3
PRJ-2024-001,b0e3adba,2024-06-25,EMP-5496,Insulator,PRJ-2024-001-SOV-01,8,0,58.0,1.4,Floor 2,1
PRJ-2024-001,417b53ac,2024-06-25,EMP-3762,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,10,0,72.0,1.42,Floor 5,3
PRJ-2024-001,5e37ec49,2024-06-25,EMP-6531,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 5,5
PRJ-2024-001,5f1f4633,2024-06-25,EMP-5336,Foreman,PRJ-2024-001-SOV-01,4,0,85.5,1.42,Floor 6,1
PRJ-2024-001,46d04934,2024-06-25,EMP-1496,Apprentice 2nd Year,PRJ-2024-001-SOV-02,8,0,38.0,1.38,Floor 4,2
PRJ-2024-001,91dfa924,2024-06-25,EMP-8912,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 2,5
PRJ-2024-001,40a3cdd1,2024-06-25,EMP-3589,Controls Technician,PRJ-2024-001-SOV-04,4,0,68.0,1.4,Floor 4,4
PRJ-2024-001,9e3b90f2,2024-06-25,EMP-3353,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 3,4
PRJ-2024-001,02fc4d6c,2024-06-25,EMP-7532,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,0,74.5,1.42,Floor 2,3
PRJ-2024-001,724c0718,2024-06-26,EMP-3616,Journeyman Sheet Metal,PRJ-2024-001-SOV-05,8,0,72.0,1.42,Floor 3,5
PRJ-2024-001,aa124cfd,2024-06-26,EMP-3610,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,0,74.5,1.42,Floor 4,5
PRJ-2024-001,48d62719,2024-06-26,EMP-9148,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 1,5
PRJ-2024-001,b35cfe28,2024-06-26,EMP-4944,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 2,1
PRJ-2024-001,a1610d30,2024-06-26,EMP-8710,Foreman,PRJ-2024-001-SOV-05,6,0,85.5,1.42,Floor 3,5
PRJ-2024-001,bbc1eb00,2024-06-26,EMP-8060,Controls Technician,PRJ-2024-001-SOV-05,8,2,68.0,1.4,Floor 2,5
PRJ-2024-001,3b41a02f,2024-06-26,EMP-6995,Insulator,PRJ-2024-001-SOV-03,8,0,58.0,1.4,Floor 1,3
PRJ-2024-001,3120930e,2024-06-26,EMP-6939,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,2,38.0,1.38,Floor 5,4
PRJ-2024-001,da4c795f,2024-06-26,EMP-5582,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,4,74.5,1.42,Floor 5,3
PRJ-2024-001,aa465cfe,2024-06-26,EMP-7453,Journeyman Sheet Metal,PRJ-2024-001-SOV-05,8,2,72.0,1.42,Floor 3,5
PRJ-2024-001,b52f10bc,2024-06-26,EMP-3363,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,8,0,72.0,1.42,Floor 2,3
PRJ-2024-001,52bed5b3,2024-06-26,EMP-1742,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 1,5
PRJ-2024-001,64f78d04,2024-06-26,EMP-9508,Apprentice 2nd Year,PRJ-2024-001-SOV-02,8,0,38.0,1.38,Floor 4,2
PRJ-2024-001,a402ece6,2024-06-27,EMP-2795,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 4,4
PRJ-2024-001,2f2f747c,2024-06-27,EMP-1436,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 5,5
PRJ-2024-001,68981211,2024-06-27,EMP-4728,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 6,4
PRJ-2024-001,9b3ea001,2024-06-27,EMP-7229,Insulator,PRJ-2024-001-SOV-01,8,0,58.0,1.4,Floor 2,1
PRJ-2024-001,99b65bb7,2024-06-27,EMP-4125,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,2,72.0,1.42,Floor 1,2
PRJ-2024-001,04a1009d,2024-06-27,EMP-4340,Apprentice 4th Year,PRJ-2024-001-SOV-04,8,0,52.0,1.38,Floor 4,4
PRJ-2024-001,db3cddf0,2024-06-27,EMP-2020,Controls Technician,PRJ-2024-001-SOV-05,8,0,68.0,1.4,Floor 6,5
PRJ-2024-001,5eb75f16,2024-06-27,EMP-8837,Foreman,PRJ-2024-001-SOV-02,8,0,85.5,1.42,Floor 5,2
PRJ-2024-001,db68dd15,2024-06-27,EMP-9734,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 3,4
PRJ-2024-001,2b88b609,2024-06-27,EMP-5331,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 5,5
PRJ-2024-001,fe8607e9,2024-06-28,EMP-7464,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 3,1
PRJ-2024-001,3dd4c7b1,2024-06-28,EMP-2294,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,0,72.0,1.42,Floor 3,2
PRJ-2024-001,b9f3b6e3,2024-06-28,EMP-4505,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 2,4
PRJ-2024-001,4ab5ba6a,2024-06-28,EMP-5450,Apprentice 2nd Year,PRJ-2024-001-SOV-05,8,0,38.0,1.38,Floor 2,5
PRJ-2024-001,aafb0a0f,2024-06-28,EMP-4972,Controls Technician,PRJ-2024-001-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-001,e07ead17,2024-06-28,EMP-2641,Foreman,PRJ-2024-001-SOV-05,8,0,85.5,1.42,Floor 4,5
PRJ-2024-001,ff1c9b69,2024-06-28,EMP-3252,Insulator,PRJ-2024-001-SOV-03,8,0,58.0,1.4,Floor 1,3
PRJ-2024-001,93904651,2024-06-28,EMP-8793,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 4,5
PRJ-2024-001,855d1698,2024-06-28,EMP-5676,Journeyman Pipefitter,PRJ-2024-001-SOV-02,8,0,74.5,1.42,Floor 6,2
PRJ-2024-001,9d542a93,2024-06-28,EMP-4804,Apprentice 2nd Year,PRJ-2024-001-SOV-01,10,0,38.0,1.38,Floor 5,1
PRJ-2024-001,d09e81ec,2024-06-28,EMP-3880,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 1,1
PRJ-2024-001,2f0c185b,2024-06-28,EMP-5742,Apprentice 2nd Year,PRJ-2024-001-SOV-04,8,0,38.0,1.38,Floor 1,4
PRJ-2024-001,4c92bf98,2024-06-28,EMP-6489,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 3,1
PRJ-2024-001,745d47e7,2024-06-28,EMP-9092,Apprentice 4th Year,PRJ-2024-001-SOV-04,8,0,52.0,1.38,Floor 2,4
PRJ-2024-001,38434383,2024-06-28,EMP-2845,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 3,5
PRJ-2024-001,80989118,2024-07-01,EMP-8007,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 5,5
PRJ-2024-001,70ff1b42,2024-07-01,EMP-4027,Controls Technician,PRJ-2024-001-SOV-03,8,2,68.0,1.4,Floor 2,3
PRJ-2024-001,1bb2acd4,2024-07-01,EMP-5272,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 4,4
PRJ-2024-001,938455c3,2024-07-01,EMP-6400,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,0,72.0,1.42,Floor 3,2
PRJ-2024-001,0866516a,2024-07-01,EMP-6890,Foreman,PRJ-2024-001-SOV-05,10,0,85.5,1.42,Floor 6,5
PRJ-2024-001,60046b40,2024-07-01,EMP-8625,Insulator,PRJ-2024-001-SOV-02,8,2,58.0,1.4,Floor 3,2
PRJ-2024-001,723f560c,2024-07-01,EMP-6095,Apprentice 2nd Year,PRJ-2024-001-SOV-02,8,0,38.0,1.38,Floor 6,2
PRJ-2024-001,cb0bc5f3,2024-07-01,EMP-7021,Apprentice 4th Year,PRJ-2024-001-SOV-01,8,0,52.0,1.38,Floor 5,1
PRJ-2024-001,4eb56743,2024-07-01,EMP-3509,Journeyman Pipefitter,PRJ-2024-001-SOV-02,8,0,74.5,1.42,Floor 4,2
PRJ-2024-001,3aeaa0ca,2024-07-01,EMP-8714,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,0,74.5,1.42,Floor 5,5
PRJ-2024-001,c39a7081,2024-07-02,EMP-8298,Apprentice 4th Year,PRJ-2024-001-SOV-05,8,0,52.0,1.38,Floor 1,5
PRJ-2024-001,63b0a5cd,2024-07-02,EMP-8484,Insulator,PRJ-2024-001-SOV-04,8,4,58.0,1.4,Floor 5,4
PRJ-2024-001,1a56d957,2024-07-02,EMP-6049,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,8,0,72.0,1.42,Floor 6,1
PRJ-2024-001,4ec320e4,2024-07-02,EMP-4570,Apprentice 2nd Year,PRJ-2024-001-SOV-01,8,0,38.0,1.38,Floor 5,1
PRJ-2024-001,0c444648,2024-07-02,EMP-2044,Foreman,PRJ-2024-001-SOV-01,8,4,85.5,1.42,Floor 5,1
PRJ-2024-001,5ff4df18,2024-07-02,EMP-1519,Journeyman Pipefitter,PRJ-2024-001-SOV-01,6,0,74.5,1.42,Floor 3,1
PRJ-2024-001,4f247a9c,2024-07-02,EMP-7887,Controls Technician,PRJ-2024-001-SOV-04,8,0,68.0,1.4,Floor 3,4
PRJ-2024-001,d7ca2c23,2024-07-02,EMP-7184,Helper/Laborer,PRJ-2024-001-SOV-04,8,0,32.0,1.35,Floor 4,4
PRJ-2024-001,1b5acc12,2024-07-02,EMP-9835,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,8,0,72.0,1.42,Floor 2,1
PRJ-2024-001,0e422c7e,2024-07-02,EMP-9664,Journeyman Sheet Metal,PRJ-2024-001-SOV-03,8,4,72.0,1.42,Floor 2,3
PRJ-2024-001,d2b58cb8,2024-07-02,EMP-5888,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,0,72.0,1.42,Floor 4,2
PRJ-2024-001,b039d708,2024-07-02,EMP-4762,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,0,74.5,1.42,Floor 2,5
PRJ-2024-001,033821e2,2024-07-02,EMP-2848,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 1,4
PRJ-2024-001,eaa08684,2024-07-02,EMP-1256,Journeyman Pipefitter,PRJ-2024-001-SOV-04,8,0,74.5,1.42,Floor 2,4
PRJ-2024-001,5f1a308f,2024-07-02,EMP-8314,Apprentice 4th Year,PRJ-2024-001-SOV-02,8,2,52.0,1.38,Floor 5,2
PRJ-2024-001,9430116a,2024-07-02,EMP-4839,Apprentice 2nd Year,PRJ-2024-001-SOV-01,6,0,38.0,1.38,Floor 5,1
PRJ-2024-001,fea7c16f,2024-07-02,EMP-3295,Journeyman Sheet Metal,PRJ-2024-001-SOV-02,8,0,72.0,1.42,Floor 5,2
PRJ-2024-001,def072d7,2024-07-02,EMP-6224,Journeyman Pipefitter,PRJ-2024-001-SOV-03,8,0,74.5,1.42,Floor 5,3
PRJ-2024-001,d15d0b2f,2024-07-03,EMP-4012,Controls Technician,PRJ-2024-001-SOV-04,8,4,68.0,1.4,Floor 5,4
PRJ-2024-001,3daa3e08,2024-07-03,EMP-3365,Journeyman Sheet Metal,PRJ-2024-001-SOV-04,8,0,72.0,1.42,Floor 4,4
PRJ-2024-001,0b9d3a08,2024-07-03,EMP-9683,Journeyman Pipefitter,PRJ-2024-001-SOV-01,8,0,74.5,1.42,Floor 2,1
PRJ-2024-001,07db1526,2024-07-03,EMP-2295,Insulator,PRJ-2024-001-SOV-04,8,0,58.0,1.4,Floor 4,4
PRJ-2024-001,eb645361,2024-07-03,EMP-1844,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,2,38.0,1.38,Floor 3,3
PRJ-2024-001,0142a16c,2024-07-03,EMP-2192,Apprentice 4th Year,PRJ-2024-001-SOV-04,8,0,52.0,1.38,Floor 2,4
PRJ-2024-001,6ca7b2ac,2024-07-03,EMP-8854,Helper/Laborer,PRJ-2024-001-SOV-05,8,0,32.0,1.35,Floor 2,5
PRJ-2024-001,64923210,2024-07-03,EMP-4470,Foreman,PRJ-2024-001-SOV-03,8,0,85.5,1.42,Floor 2,3
PRJ-2024-001,6e8daa9b,2024-07-03,EMP-4974,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,8,0,72.0,1.42,Floor 6,1
PRJ-2024-001,f0bfa0a3,2024-07-03,EMP-4921,Journeyman Pipefitter,PRJ-2024-001-SOV-05,8,0,74.5,1.42,Floor 5,5
PRJ-2024-001,c149e520,2024-07-03,EMP-9743,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 6,3
PRJ-2024-001,e02e926b,2024-07-03,EMP-9147,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 4,3
PRJ-2024-001,b382af25,2024-07-03,EMP-6246,Journeyman Sheet Metal,PRJ-2024-001-SOV-01,8,0,72.0,1.42,Floor 2,1
PRJ-2024-001,f5c9e95e,2024-07-03,EMP-3390,Apprentice 4th Year,PRJ-2024-001-SOV-03,4,0,52.0,1.38,Floor 1,3
PRJ-2024-001,5cce8472,2024-07-03,EMP-7841,Apprentice 2nd Year,PRJ-2024-001-SOV-03,8,0,38.0,1.38,Floor 3,3
PRJ-2024-001,704c6027,2024-07-03,EMP-5026,Apprentice 4th Year,PRJ-2024-001-SOV-02,8,0,52.0,1.38,Floor 4,2
